procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
185  0 168724 2218644  14620 460576    0    0     0   281 2447 3628 88 12  0  0  0
191  0 168724 2096520  14628 460664    0    0     0   282 2459 3750 88 12  0  0  0
195  0 168724 2504468  14636 460700    0    0     0   333 2443 3537 88 12  0  0  0
190  0 168724 2105380  14644 454092    0    0     0   190 2412 3769 90 10  0  0  0
200  0 168724 2205440  14660 461092    0    0     0   322 2432 3682 89 11  0  0  0
190  0 168724 2129284  14668 461612    0    0     0   206 2448 3551 89 11  0  0  0
196  0 168724 2333444  14676 461704    0    0     0   350 2431 3715 88 12  0  0  0
195  0 168724 2306416  14684 454908    0    0     0   166 2495 3738 89 11  0  0  0
203  0 168724 1852964  14692 461956    0    0     0   359 2388 3472 90 10  0  0  0
194  0 168724 2075780  14700 462132    0    0     0   255 2415 3466 89 11  0  0  0
187  0 168724 2437732  14708 455420    0    0     0   215 2469 3853 89 11  0  0  0
198  0 168724 2167972  14716 455468    0    0     0   354 2507 3532 88 12  0  0  0
199  0 168724 2067240  14724 455632    0    0     0   246 2499 4018 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
188  0 168724 1959164  14732 456024    0    0     0   309 2388 3289 90 10  0  0  0
197  0 168724 2247432  14740 456160    0    0     6   214 2455 3980 89 11  0  0  0
193  0 168724 2158468  14748 456352    0    0     0   279 2439 3526 88 12  0  0  0
195  0 168724 2099516  14772 456608    0    0     0   418 2529 3917 88 12  0  0  0
198  0 168724 2127428  14780 456536    0    0     0   173 2485 3820 89 11  0  0  0
191  0 168724 2107080  14788 456912    0    0     0   356 2350 3338 89 11  0  0  0
191  0 168724 2323964  14796 457304    0    0     1   262 2481 3748 88 12  0  0  0
191  0 168724 2396660  14804 464384    0    0     1   323 2480 3675 88 12  0  0  0
193  0 168724 2142440  14812 464608    0    0     0   200 2450 3881 88 12  0  0  0
199  0 168724 2190768  14820 457716    0    0     0   335 2395 3385 89 11  0  0  0
188  0 168724 2305920  14828 458076    0    0     0   246 2436 3649 89 11  0  0  0
195  0 168724 2203304  14836 458176    0    0     0   286 2444 3697 88 12  0  0  0
187  0 168724 2500652  14844 458492    0    0     0   306 2457 3702 88 12  0  0  0
196  0 168724 2050676  14852 465616    0    0     0   234 2441 3734 89 12  0  0  0
200  0 168724 1874544  14860 465844    0    0     0   284 2392 3414 89 11  0  0  0
191  0 168724 2140872  14868 458864    0    0     0   264 2464 3806 89 11  0  0  0
191  0 168724 2334400  14876 459348    0    0     0   336 2403 3502 87 13  0  0  0
198  0 168724 2159700  14884 459464    0    0    22   238 2405 4030 88 12  0  0  0
197  0 168724 1817884  14892 466784    0    0     1   314 2363 3298 89 11  0  0  0
195  0 168724 2067916  14900 459888    0    0     0   212 2515 3804 88 12  0  0  0
193  0 168724 2032668  14908 467084    0    0     0   295 2428 3651 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
191  0 168724 2310776  14916 467428    0    0     0   288 2447 3778 88 12  0  0  0
198  0 168724 1973560  14924 467368    0    0     0   288 2498 3494 88 12  0  0  0
198  0 168724 1868896  14932 467736    0    0     0   239 2421 3605 89 11  0  0  0
193  0 168724 2003352  14940 467808    0    0     0   260 2420 3637 89 11  0  0  0
194  0 168724 2455012  14948 468136    0    0     0   226 2427 3630 88 12  0  0  0
185  0 168724 2360860  14956 461324    0    0     0   338 2456 3579 88 12  0  0  0
186  0 168724 2111624  14968 468388    0    0     1   199 2443 3717 89 11  0  0  0
187  0 168724 2176420  14976 468688    0    0     0   265 2400 3482 89 11  0  0  0
168  0 168724 2491456  14984 468908    0    0     0   306 2419 3719 88 12  0  0  0
152  0 168724 3102456  14992 461952    0    0     0   246 2451 3857 88 12  0  0  0
116  0 168724 3514620  15000 469040    0    0     1   200 2407 3660 89 11  0  0  0
81  0 168724 4497708  15008 468780    0    0     0   280 3916 3667 87 13  0  0  0
 5  0 168724 5996036  15016 469388    0    0     0   304 2550 3432 87 12  0  0  0
 0  0 168724 6092612  15024 459324    0    0    23   170  387  452  3  1 97  0  0
 0  0 168724 6092360  15032 459324    0    0     0    45  180  295  0  0 100  0  0
 0  0 168724 6081400  15040 470744    0    0   613    43  584 1073  2  1 97  0  0
 0  0 168724 6046444  22448 486456    0    0  3133    44  837 1415  4  1 95  0  0
 0  0 168468 6078252  22644 471408   57    0   208    46  593 1115  3  1 97  0  0
 0  0 168468 6075788  22652 471408    0    0     0    50  178  267  0  0 100  0  0
 0  0 168468 6075032  22660 471408    0    0     0    18  161  233  0  0 100  0  0
 0  0 168468 6074780  22668 471640    0    0     0    43  176  265  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 168468 6074024  22676 471600    0    0     0    43  173  248  0  0 100  0  0
 0  0 168468 6073520  22684 471672    0    0    19    43  175  263  0  0 100  0  0
 1  0 168468 6073268  22692 471636    0    0     0    44  164  241  0  0 100  0  0
 0  0 168468 6073016  22700 471740    0    0    21     6  172  247  0  0 100  0  0
 0  0 168468 6072008  22708 471728    0    0     0    51  172  240  0  0 100  0  0
 0  0 168468 6071756  22716 471728    0    0     0    46  173  250  0  0 100  0  0
 0  0 168468 6071504  22724 471768    0    0     0    50  187  262  0  0 100  0  0
 0  0 168468 6071000  22732 471672    0    0     0    41  128  198  0  0 100  0  0
 0  0 168468 6070244  22740 471676    0    0     0    46  131  188  0  0 100  0  0
 1  0 168468 6070244  22756 471676    5    0     5    19  161  232  0  0 99  0  0
 1  0 168468 6069992  22764 471676    0    0     0    51  136  191  0  0 100  0  0
 1  0 168468 6069992  22772 471676    0    0     0    83  155  212  0  0 100  0  0
 1  0 168468 6069488  22780 471640    0    0     0    56  134  190  0  0 100  0  0
 1  0 168468 6069488  22788 471680    0    0     0     6  137  198  0  0 100  0  0
 1  0 168468 6069236  22796 471680    0    0     0    47  122  186  0  0 100  0  0
 1  0 168468 6069452  22804 471680    0    0     0    42  140  206  0  0 100  0  0
 0  0 168468 6061352  22812 478304    7    0    98    47  277  601  1  0 98  0  0
 0  0  78100 6338804  22820 474220   22    0    22    41  591 1324  2  2 96  0  0
 1  0  78100 6226280  29096 556664    6    0  8557   286 1251 2587  4  1 94  1  0
 0  0  78100 6223592  29104 534700    0    0     0    75 1079 2337  7  1 92  0  0
 1  0  78100 6205208  29184 544868    7    0    99   244  820 1776  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  78100 6203608  29216 535664    2    0     2   203 1160 2543  8  1 91  0  0
 1  0  78100 6203132  29224 535728    0    0     0    44 1203 2944  9  1 91  0  0
 0  0  78100 6254736  29240 534748    1    0     1   161  842 1943  5  1 94  0  0
 0  0  78100 6209980  29400 537136    0    0   202   288  809 1725  4  1 95  0  0
 0  0  78100 6220152  29408 529504    0    0    42   106  517  915  2  1 97  0  0
 0  0  78100 6203080  29416 536904    0    0     0    14  504  900  2  0 97  0  0
 0  0  78100 6203584  29424 529440    0    0     0    52  531  829  2  0 97  0  0
 0  0  78100 6203584  29432 529444    0    0     0    42  273  408  1  0 99  0  0
 0  0  78100 6203584  29436 529444    0    0     0    45  107  154  0  0 100  0  0
 0  0  78100 6203584  29444 529444    0    0     0    41  128  196  0  0 100  0  0
 0  0  78100 6208972  29452 529604    0    0    22    10  428  779  2  0 98  0  0
 0  0  78100 6208972  29480 529688    0    0     1    74  231  350  1  0 99  0  0
 0  0  78100 6208972  29488 529688    0    0     0    59  114  176  0  0 100  0  0
 0  0  78100 6208972  29496 529688    0    0     0    54  105  153  0  0 100  0  0
 0  0  78100 6208972  29504 529688    0    0     0    43  598 1055  3  1 97  0  0
 0  0  78100 6208972  29512 529592    0    0     0    46  313  495  1  0 99  0  0
 0  0  78100 6208972  29520 529592    0    0     0     7  103  152  0  0 100  0  0
 0  0  78100 6208972  29528 529592    0    0     0    43  104  167  0  0 100  0  0
 0  0  78100 6208720  29536 529620    0    0     0    50  511  811  2  0 97  0  0
 0  0  78100 6217964  29544 529612    0    0     0    45  132  197  0  0 100  0  0
 0  0  78100 6217740  29552 529604    0    0     0     6  137  210  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  78100 6217740  29560 529660    0    0     0    46  287  525  1  0 98  0  0
 0  0  78100 6217740  29568 529688    0    0     0    42  348  552  1  0 98  0  0
 0  0  77332 5508232  48512 1011808  504    0 74207   614 4793 16275 10  4 80  5  0
 1  0  77332 5444104  50752 1047860   41    0  4157  1146 3550 5518  7  3 90  0  0
 1  0  77332 5475116  50900 1020148  163    0   689   462 1087 2094  4  1 94  0  0
 1  0  77332 5496712  51032 994536    0    0     8   490  834 1788  3  1 96  0  0
 0  0  77332 5512484  51048 992460    0    0    15   202  644 1174  3  1 96  0  0
 1  0  77332 5503628  51072 999996    0    0     3   223  617 1330  4  1 96  0  0
 0  0  77332 5508176  51132 987288    0    0    75   166  635  873  2  0 98  0  0
 0  0  77332 5534804  51588 981016    0    0   339   574  767 1149  3  0 97  0  0
 0  0  77332 5533572  51596 988900    0    0     0    38  348  571  1  0 98  0  0
 0  0  77332 5533572  51604 988892    0    0     0    62  424  731  2  0 98  0  0
 0  0  77332 5533572  51612 988816    0    0     0   106  350  789  2  0 98  0  0
 1  0  77332 5538092  51620 988888    3    0    52    66  672 1335  3  0 97  0  0
 0  0  77332 5426640  54440 1044000   11    0  2394   412 2247 6735  8  2 90  0  0
 1  0  77332 5390380  54524 1048620    0    0     7  1252  722 2018  2  1 97  0  0
 0  0  77332 5399504  54704 1046200    0    0    27   232 1101 2144  5  1 95  0  0
 0  0  77332 5424852  54712 1033776    0    0     0    45  858 1701  4  1 95  0  0
 0  0  77332 5443304  54720 1019532    0    0     0    93  376  821  2  1 98  0  0
 0  0  77332 5442956  54728 1019528    0    0     0   171  844 1530  4  1 95  0  0
 0  0  77332 5473028  54744 1012656    0    0     0   162 1235 1804  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5475228  54788 1014284    0    0     2   105  705 1857  3  1 97  0  0
 0  0  77332 5469228  54804 1014624    0    0     0   128  578 1593  2  1 97  0  0
 1  0  77332 5463432  54812 1014084    0    0     0    61  596 1675  2  1 97  0  0
 1  0  77332 5454108  54828 1010432    0    0    17    69  433 1245  1  0 98  0  0
 1  0  77332 5486112  55088 1007296    0    0    50    30  421  991  1  0 99  0  0
 2  0  77332 5498968  55144 1003256    0    0     8    95  283  506  1  0 99  0  0
 1  0  77332 5500424  55168 1005188    0    0     0   207  262  521  0  0 100  0  0
 6  0  77332 5483784  55464 1013636    1    0    85   371 2315 6037 10  1 89  0  0
 3  0  77332 5463348  55500 1024320    0    0    20    20 2583 4657  9  1 89  0  0
 0  0  77332 5494568  55508 1016224    0    0     0    79  987 2961  4  1 95  0  0
 1  0  77332 5492436  55516 1008576    0    0     0   126  921 1785  5  1 94  0  0
 1  0  77332 5493476  55524 1001432    0    0     0    66  778 1297  4  0 96  0  0
 1  0  77332 5494232  55532 1001496    0    0     0    70  613 1331  4  1 95  0  0
 0  0  77332 5491992  55652 1001568    0    0     0   142  553 1037  2  0 97  0  0
 0  0  77332 5492244  55660 1001572    0    0     0    82  120  243  0  0 100  0  0
 0  0  77332 5469312  55668 1024872    0    0     0    87  509 1118  2  0 97  0  0
 0  0  77332 5481260  55684 1012812    0    0     0    93  508 1348  2  0 98  0  0
 0  0  77332 5466724  55708 1012812    0    0     0    81  551 1485  2  0 98  0  0
 2  0  77332 5463048  55732 1012696    0    0     0   104  592 1623  2  1 98  0  0
 0  0  77332 5458032  55772 1023256    0    0     0    75  819 1816  3  1 96  0  0
 0  0  77332 5488888  55788 1011760    0    0     0    77  474 1324  1  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5479320  55804 1011896    0    0     0   118  415 1072  1  0 99  0  0
 0  0  77332 5481364  55820 1011984    0    0    12   120  613 1624  2  1 97  0  0
 0  0  77332 5491192  55836 1008256    1    0   112    70  537 1567  2  1 98  0  0
 1  0  77332 5486912  55844 1012448    0    0     0    29  460 1298  2  1 98  0  0
 1  0  77332 5498784  55868 1012280    0    0     0    87  458 1242  1  0 98  0  0
 0  0  77332 5499064  55884 1012544    0    0     0    71  558 1542  2  1 97  0  0
 0  0  77332 5495048  55892 1006272    0    0     0    67  405 1050  1  0 98  0  0
 1  0  77332 5492780  55900 1009412    0    0     0    44  350  907  1  0 99  0  0
 1  2  77332 5487484  55936 1013852    0    0     1    47  771 2027  2  1 97  0  0
 0  0  77332 5512012  55952 1005388    0    0     0    44  804 1682  3  1 97  0  0
 0  0  77332 5520580  55968 998336    0    0     0    57  746 1528  3  1 96  0  0
 0  0  77332 5519824  55976 998248    0    0     0    77  290  677  1  0 99  0  0
 1  0  77332 5519824  55984 998240    0    0     0    50  506  900  2  0 98  0  0
 0  0  77332 5500076  55992 1005848    0    0     0    34  688 1596  3  0 96  0  0
 3  0  77332 5478644  56016 1017820    0    0     0    89  742 1811  2  1 97  0  0
 0  0  77332 5486300  56032 1016648    0    0     0    76  435 1162  1  0 99  0  0
 1  0  77332 5487840  56064 1016648    0    0     0    72  579 1682  2  1 97  0  0
 0  0  77332 5476528  56080 1016780    0    0     0    73  515 1394  2  0 98  0  0
 0  0  77332 5479804  56088 1012748    0    0     0    58  509 1270  2  0 98  0  0
 0  0  77332 5477844  56096 1012712    0    0     0    24  392 1165  1  0 99  0  0
 0  0  77332 5474064  56128 1012748    0    0     0    95  614 1589  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5470580  56136 1012616    0    0     0    65  561 1513  2  0 98  0  0
 0  0  77332 5474612  56168 1016948    0    0    20    71  632 1795  2  1 97  0  0
 0  0  77332 5478180  56176 1016952    0    0     0    72  501 1437  2  0 98  0  0
 0  0  77332 5458056  56340 1017060    0    0    34    27 1134 2749  3  1 96  0  0
 2  0  77332 5467572  56348 1013676    0    0     0    94 1276 4429  6  3 92  0  0
 0  0  77332 5466592  56356 1013352    0    0     0    86 1061 3598  4  1 95  0  0
 0  0  77332 5466512  56380 1016936    0    0     3    91 1534 3964  4  2 94  0  0
 0  0  77332 5467448  56396 1017848    0    0     2    98  879 2783  4  2 95  0  0
 0  0  77332 5447116  56428 1021168    0    0    23   129 1616 4178  4  2 94  0  0
 0  0  77332 5425220  56488 1032664   10    0   132   170 1775 5135  6  2 92  0  0
 0  0  77332 5416212  56540 1021828    0    0     7   257 1685 4287  5  2 94  0  0
 0  0  77332 5407056  56600 1020056    0    0    29   308 2454 4875  9  1 90  0  0
 0  0  77332 5372716  56640 1012144    0    0    10    90 1474 4504  6  2 92  0  0
 1  0  77332 5362812  56648 1035644    0    0    20   159 1225 3303  4  2 94  0  0
 1  0  77332 5380968  56704 1027636    0    0     0   236  908 1812  4  1 96  0  0
 0  0  77332 5410108  56808 1027476    0    0     9   370 2147 3634  7  1 92  0  0
 0  0  77332 5445388  56816 1025700    0    0     0   111 1334 2790  5  1 94  0  0
 0  0  77332 5459672  56840 1013060    0    0    26   213  650 1743  2  1 98  0  0
 0  0  77332 5470872  56848 1009876    0    0     0    91  808 2028  2  1 97  0  0
 0  0  77332 5462996  56880 1016832    0    0     0   343  831 1742  4  1 95  0  0
 0  0  77332 5462996  56896 1016784    0    0     0    43  505 1278  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5458976  56920 1016860    0    0     0    65  619 1327  3  0 97  0  0
 1  0  77332 5456740  56928 1017492    0    0     0    58  760 1685  3  0 97  0  0
 0  0  77332 5473720  56936 1009376    0    0     0    55  695 1523  3  0 96  0  0
 0  0  77332 5471480  57164 1014536  121    0  1062   125  821 1373  2  1 97  1  0
 0  0  77332 5471256  57172 1014412    0    0     0   110  327  561  1  0 99  0  0
 0  0  77332 5469996  57188 1016488    0    0     3    76  873 1492  3  1 96  0  0
 0  0  77332 5480108  57196 1014424    0    0     0    53  429  968  1  0 99  0  0
 0  0  77332 5484100  57204 1014424    0    0     0    42  149  324  0  0 100  0  0
 1  0  77332 5457900  57220 1029516    0    0     0   132  424 1017  1  0 98  0  0
 0  0  77332 5475164  57236 1015332    0    0     0   183  720 1575  2  1 97  0  0
 0  0  77332 5452872  57260 1032828    0    0     0    72  657 1808  2  1 97  0  0
 1  0  77332 5443368  57292 1029572    0    0     0   109  772 2320  2  1 97  0  0
 0  0  77332 5438232  57316 1031032    0    0     0    82  622 1376  2  0 98  0  0
 0  0  77332 5436472  57332 1027972    0    0     0    88  476 1491  2  1 98  0  0
 0  0  77332 5434964  57348 1028108    0    0     0    76  463 1558  1  0 98  0  0
 2  0  77332 5433464  57380 1028376    0    0     0   102  552 1762  2  0 98  0  0
 0  0  77332 5433716  57388 1027932    0    0     0    67  404 1171  1  0 98  0  0
 0  0  77332 5433716  57420 1027960    0    0     0    91  495 1630  2  0 98  0  0
 0  0  77332 5431732  57428 1028028    0    0     0    78  522 1672  2  0 98  0  0
 1  0  77332 5411496  57444 1048440    0    0     0    45  624 1263  2  0 98  0  0
 0  0  77332 5450324  57452 1018052    0    0     0    43  879 1705  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  77332 5449820  57460 1017980    0    0     0    74  574  961  2  0 97  0  0
 0  0  77332 5449316  57468 1018044    0    0     0    50  529  885  2  0 97  0  0
 0  0  77332 5445536  57484 1019840    0    0     0    90 1053 2297  4  1 95  0  0
 0  0  77332 5408560  57492 1053680    0    0     0     7  918 1880  4  1 95  0  0
 0  0  77332 5428056  57532 1033300    0    0     0    83  430 1352  1  0 99  0  0
 0  0  77332 5427300  57548 1034404    0    0     0    56  421 1432  1  0 98  0  0
 0  0  77332 5426796  57556 1030316    0    0     0    51  409 1223  1  0 99  0  0
 0  0  77332 5425788  57572 1032376    0    0     0    99  441 1315  1  0 98  0  0
 0  0  77332 5425536  57596 1032384    0    0     0    49  460 1445  1  0 98  0  0
 0  0  77332 5413768  57612 1040364    0    0     0    89  716 2199  3  1 97  0  0
 0  0  77332 5431212  57620 1030296    0    0     0    66  877 3144  2  1 97  0  0
 0  0  77332 5426880  57632 1032692    0    0     3   107 1748 6093  5  1 93  0  0
 0  0  77332 5393184  57680 1034984    0    0     2   190 1532 4364  4  1 95  0  0
 0  0  77332 5380304  57704 1032556    0    0     2   158 2436 5789  9  1 90  0  0
 0  0  77332 5374796  57760 1036048    0    0     0   194 1260 3463  4  1 95  0  0
 0  0  77332 5387004  57816 1027288    0    0     0   229  500 1115  1  0 98  0  0
 2  0  77332 5381772  57864 1020768    0    0     0   387  961 1903  4  0 95  0  0
 1  0  77332 5383560  58016 1020808    0    0    30   187  594 1385  4  0 96  0  0
 0  0  77332 5428500  58024 1021004    0    0     0    86 1565 1988  5  1 94  0  0
 0  0  77332 5436168  58032 1013456    0    0     0    21  550 1077  2  0 97  0  0
 0  0  77332 5436168  58056 1013388    0    0     0    68  328  527  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  77332 5435920  58060 1013452    0    0     0    51  147  265  1  0 99  0  0
 0  0  77332 5435696  58064 1013456    0    0     0    46  270  435  1  0 99  0  0
 1  0  77332 5410704  58096 1037808    0    0     0   222  786 1502  3  1 96  0  0
 1  0  77332 5436664  58120 1013588    0    0     0    86  485 1062  2  0 98  0  0
 1  0  77332 5445664  58128 1014000    0    0     0    10  656 1275  3  0 97  0  0
 0  0  77332 5432588  58136 1022232    0    0     0    54  925 1618  5  1 94  0  0
 0  0  77332 5438756  58152 1019760   32    0   921    78  482  979  2  0 98  0  0
 0  0  77332 5438504  58160 1019864    0    0     0    48  338  927  1  0 98  0  0
 0  0  77332 5435740  58596 1020760    0    0   250    21  326  772  1  0 99  0  0
 0  0  77332 5382164  58636 1053376    0    0     0   324 1082 2676  4  1 95  0  0
 1  0  77332 5391604  58644 1031256    0    0     0   130  896 1925  4  1 96  0  0
 0  0  77332 5388328  58652 1038516    1    0     1    88  691 1628  3  1 97  0  0
 1  0  77332 5401700  58668 1035212    0    0     0   105  415 1099  1  0 98  0  0
 0  0  77332 5411108  58676 1027692    0    0     0    54  517 1185  2  0 98  0  0
 0  0  77332 5403372  58684 1028004    0    0     0   154  280  683  1  0 99  0  0
 0  0  77332 5429432  58708 1019980    0    0     0   120  397  781  1  0 99  0  0
 0  0  77332 5434948  58724 1019560    0    0     0    78  624 1471  2  0 97  0  0
 0  0  77332 5434724  58732 1020296    0    0     0    44  691 1667  2  1 97  0  0
 0  0  77332 5434724  58756 1020476    0    0     0    78  810 1548  3  1 96  0  0
 0  0  77332 5434724  58764 1019764    0    0     0    22  909 1641  3  0 96  0  0
 0  0  77332 5402056  58788 1030644    0    0     0    71  642 1872  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  77332 5355648  58828 1037808    0    0     0   113 1863 4377  7  1 91  0  0
 1  0  77332 5348464  58836 1029668    0    0     0    75 1010 2852  4  1 95  0  0
 2  0  77332 5401028  58860 1029880    0    0     0   114 1644 1541  2  0 97  0  0
 0  0  77332 5381932  58884 1031728    0    0     0    67 2065 4682  6  1 93  0  0
 0  0  77332 5362812  58892 1050328    0    0     0    70  974 2433  3  1 96  0  0
 0  0  77332 5386436  58932 1031924    0    0     1   232  342  832  1  0 98  0  0
 1  0  77332 5381272  58956 1039376    0    0     0   133  657 1465  3  1 97  0  0
 0  0  77332 5399868  58988 1030856    0    0     0   198  757 1574  3  1 96  0  0
 0  1  77332 5390920  58996 1039132    0    0     0    26  980 1846  5  1 95  0  0
 0  0  77332 5388388  59020 1039752    0    0     0    63  814 1724  4  0 96  0  0
 0  0  77332 5413688  59028 1024492    0    0     0    55  750 1528  3  0 97  0  0
 1  0  77332 5420236  59036 1024112    0    0     0    61  741 1279  3  0 97  0  0
 0  0  77332 5389928  59044 1049932    0    0     0    84  889 1974  3  1 96  0  0
 5  0  77332 5401164  59084 1029768    0    0     0    61  513 1571  2  0 98  0  0
 1  0  77332 5378620  59092 1032212    0    0     0    74 1712 4269  6  1 93  0  0
 0  0  77332 5403304  59124 1015516    0    0     0    76  573 1186  2  0 98  0  0
 0  0  77332 5401316  59164 1015372    0    0     0   283  352  817  1  0 99  0  0
 0  0  77332 5401852  59172 1015468    0    0     0    70  568 1299  2  0 98  0  0
 0  0  77332 5394484  59188 1015932    0    0     0   118  657 1417  3  0 97  0  0
 0  0  77332 5401548  59204 1016280    0    0     0    47  959 1846  3  1 96  0  0
 0  0  77332 5401800  59228 1016076    0    0     0    84  736 1269  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  77332 5358796  59244 1045288    0    0     0    58 1142 3125  5  1 95  0  0
 0  0  77332 5363172  59260 1040100    0    0     0   103  998 2283  4  1 96  0  0
 0  0  77332 5368056  59276 1034080    0    0     0    99  498 1443  1  0 98  0  0
 1  0  77332 5369808  59284 1040840    0    0     0    35  805 1962  3  1 96  0  0
 1  0  77332 5359944  59292 1036072    0    0     0    81  915 2478  3  1 96  0  0
 0  0  77332 5382828  59308 1048372    0    0     0    92 1957 2792  3  1 96  0  0
 0  0  77332 5405848  59332 1035500    0    0     0   101  492 1045  2  0 98  0  0
 0  0  77332 5407236  59380 1026976    0    0     0   230  637 1488  2  1 97  0  0
 0  0  77332 5409284  59388 1027620    0    0     0    41  965 2344  4  1 95  0  0
 0  0  77332 5409168  59396 1020356    0    0     0    45  805 1764  4  0 96  0  0
 1  0  77332 5411940  59412 1027176    0    0     1    51  890 1594  3  0 96  0  0
 0  0  77332 5371968  59444 1036892    0    0     0    68 1236 3543  5  1 94  0  0
 0  0  77332 5378536  59452 1036144    0    0     0    42 1335 3570  4  1 95  0  0
 0  0  77332 5411472  59484 1020088    0    0     0    66  577 1334  2  0 97  0  0
 0  0  77332 5401356  59508 1022996    0    0     0   178  634 1467  2  1 97  0  0
 0  0  77332 5406652  59516 1023760    0    0     8   125 1019 2443  5  1 94  0  0
 0  0  77332 5407792  59524 1015648    0    0     0    63  857 1637  3  1 96  0  0
 0  0  77332 5409052  59548 1015604    0    0     0    84  683 1200  2  0 97  0  0
 0  0  77332 5418428  59556 1015876    0    0     0    57  614 1019  2  0 97  0  0
 1  0  77332 5379552  59572 1047188    0    0     0    70  657 1363  2  1 97  0  0
 2  0  77332 5379172  59580 1033740    0    0     0    34 1335 3400  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5353312  59588 1042736    0    0     0    75 1282 3219  4  1 95  0  0
 0  0  77332 5381940  59620 1016300    0    0     0   122  321  787  1  0 99  0  0
 0  0  77332 5410196  59636 1015248    0    0     0    87 1219  595  2  0 98  0  0
 0  0  77332 5410448  59644 1015248    0    0     0    28  162  282  1  0 99  0  0
 0  0  77332 5392144  59660 1039704    0    0     0    81  462  953  2  0 98  0  0
 0  0  77332 5416400  59680 1023544    3    0     4    98  704 1526  2  0 98  0  0
 1  0  77332 5404764  59692 1024304    0    0     1   128  482 1479  1  0 98  0  0
 0  0  77332 5400384  59700 1024512    0    0     0   107  386 1138  1  0 99  0  0
 0  0  77332 5399180  59708 1024604    0    0     0    52  695 1536  2  0 98  0  0
 0  0  77332 5336144  60540 1051240    8    0  2521   281  824 1402  4  1 95  0  0
 0  0  77332 5344544  60564 1056412    0    0     0   137  548  907  2  0 97  0  0
 0  0  77332 5383536  60580 1051316    0    0   180   270  875 1647  3  1 97  0  0
 0  0  77332 5331364  60636 1061428    6    0     6   338  965 1642  5  1 94  0  0
 0  0  77332 5342580  60652 1042212    0    0     0   109  705 1409  2  1 98  0  0
 0  0  77332 5407044  60668 1055108    0    0     0   150  904 1801  3  1 96  0  0
 0  0  77332 5413992  60676 1038228    0    0     0    53  607 1442  2  0 98  0  0
 3  0  77332 5407436  60684 1039272    0    0     0    57  988 2432  5  1 95  0  0
 0  0  77332 5423624  60708 1031048    0    0     0    84  568 1112  2  0 97  0  0
 0  0  77332 5413420  60732 1038284    6    0     6    90  513 1034  2  0 97  0  0
 0  0  77332 5412412  60740 1038360    0    0     0    18  522 1153  3  0 97  0  0
 0  0  77332 5407564  60748 1039508    0    0     0    50 1141 2970  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  77332 5406808  60764 1040180    0    0     0    86 1265 3262  8  1 91  0  0
